id;rfq_create_date;part_number;rfq_company;position_quantity
22dfaabe;22.06.2024;160494-1;AESHAM;1
83D750EF;22.06.2024;980-6022-001;AESHAM;1
1bc3597e;22.06.2024;3886188-3;AESHAM;3
CA7943EB;22.06.2024;442369;AESHAM;2
DD3931F9;22.06.2024;1708897;AESHAM;1
D19666C7;22.06.2024;20791-13AD;AESHAM;4
38549288;22.06.2024;5E2675-15;AESHAM;2
5D857E92;22.06.2024;727-1215-01;AESHAM;14
0A6D65A4;22.06.2024;600-1;AESHAM;2
42583A58;22.06.2024;8-933-01;AESHAM;5
63EFCBD2;22.06.2024;1317M47G16;AESHAM;2
79051062;22.06.2024;822-1567-104;AESHAM;2
7b767e39;22.06.2024;3888438-1;AESHAM;1
DE49B524;22.06.2024;3505582-65;AESHAM;5
772E5742;22.06.2024;756A0000-06;AESHAM;10
4467427D;22.06.2024;3945128218;AESHAM;9
3b314b8a;22.06.2024;144-405-000-033;AESHAM;3
BE781181;22.06.2024;QA06305;AESHAM;10
2686677E;22.06.2024;D717-02-001;AESHAM;10
a5500d40;22.06.2024;8910-332;AESHAM;2
48f041ae;22.06.2024;3876330-2;AESHAM;1
44C7D599;22.06.2024;3352-63;AESHAM;10
B1412419;22.06.2024;810204-4;AESHAM;1
FAEB8EBE;22.06.2024;071-50026-0400;AESHAM;5
5BA7570D;22.06.2024;3291556-3;AESHAM;10
C43D34AA;22.06.2024;8055515-4501;AESHAM;2
54455261;22.06.2024;761574B;AESHAM;2
5E81EFE5;22.06.2024;4081600-940;AESHAM;1
16F48D63;22.06.2024;4131020-3;AESHAM;1
B5BC07CF;22.06.2024;72605363-1;AESHAM;2
792400EA;22.06.2024;3888058-5;WIN;1
4CB7CB82;22.06.2024;149A7661-58;UTAH;1
32F0FFC9;22.06.2024;452-0133;SIBA;1
4FA4F7E7;22.06.2024;C19755BA01;AESHAM;2
f08ef799;22.06.2024;325-029-908-0;WIN;1
2686677E;22.06.2024;D717-02-001;WIND;3
B0EDE941;22.06.2024;D717-01-100;WIND;3
9F60A037;23.06.2024;10-631045-2;UTAH;1
9F60A037;23.06.2024;10-631045-2;UTAH;1
9F60A037;23.06.2024;10-631045-2;UTAH;1
9F60A037;23.06.2024;10-631045-2;UTAH;1
9F60A037;23.06.2024;10-631045-2;UTAH;1
9F60A037;23.06.2024;10-631045-3;UTAH;1
954E061B;23.06.2024;45-0083-7;UTAH;1
7049dd9c;23.06.2024;8TJ143TAA1;TECHNIC;2
ABA0CCF4;23.06.2024;B372BAM0515;YAM;1
205602CD;23.06.2024;B17CA1042;AESHAM;1
28437BB4;24.06.2024;2341924-2;AESHAM;4
55CA3E47;24.06.2024;2341926-2;AESHAM;5
0C149F7D;24.06.2024;EEC2010-02BX;AESHAM;1
768B44B5;24.06.2024;5009913G;YAM;1
ACB3ACC4;24.06.2024;615-2630-102;777;1
972FA18A;24.06.2024;622814-5;UTAH;1
73097ED5;24.06.2024;146A8342-8;UTAH;7
B05133B6;24.06.2024;143A8333-8;UTAH;5
972FA18A;24.06.2024;622814-5;UTAH;3
C64CE638;24.06.2024;3214960-3;UTAH;3
CA3B942F;24.06.2024;396442-1;UTAH;1
3A4ECCE8;24.06.2024;3876227-2;UTAH;1
55d66dec;24.06.2024;3291214-2;UTAH;1
7c4481f8;24.06.2024;3876225-2;UTAH;1
00309EBE;24.06.2024;S8990-011;UTAH;10
3D496717;24.06.2024;WE70721494-1;777;2
ACB3ACC4;24.06.2024;615-2630-102;CZ;1
1E47BCCE;24.06.2024;103-003-2;UTAH;10
CBC140B2;24.06.2024;398908-5;BELKA;1
66507185;24.06.2024;S67-2002-18;AESHAM;4
87795743;24.06.2024;16135-81;NOR;1
E7E1F54F;24.06.2024;S1820516-99;777;1
DF2D8F52;24.06.2024;170-14460-990;777;5
65688888;24.06.2024;1A296-0339;777;2
E87979AD;24.06.2024;S67-2002-28;AESHAM;1
66507185;24.06.2024;S67-2002-18;AESHAM;6
58506ed4;24.06.2024;269K43-2;AVT;2
C6E3AE50;24.06.2024;501-1657-02;NOR;1
2e2c7830;24.06.2024;TLS755-01-0102A;IRA;1
D48FBBD9;24.06.2024;7121-19971-01AC;YAKA;1
7867B847;24.06.2024;9045405-7;RJ;1
5F095374;24.06.2024;740119H;URA;2
62E71DEE;24.06.2024;61-0478-9;POLAR;7
C69C25EA;24.06.2024;1658-6;MYANM;1
A8C8AA1E;24.06.2024;B03AA1040;MYANM;1
26ea70cf;24.06.2024;01N65900;MYANM;1
2983D39A;24.06.2024;40678-2;MYANM;1
57137F17;24.06.2024;FR3222;MYANM;2
78E204E2;24.06.2024;FR3123;MYANM;1
3D4D4F18;24.06.2024;CGDU2200-00;MYANM;1
B21DBB01;24.06.2024;MC10-04-110;MYANM;1
DC728BAE;24.06.2024;DK120/90;MYANM;1
ECD27535;24.06.2024;1421-100;MYANM;1
E30EA74F;24.06.2024;MXP601;MYANM;1
9786FB32;24.06.2024;ACP2531;MYANM;1
1E47BCCE;24.06.2024;103-003-2;MYANM;1
E5D67951;24.06.2024;2340356-3;MYANM;1
CB4F0DC2;24.06.2024;05N62123;777;1
85B38DAE;24.06.2024;147240-1;TUL;4
B11E1873;24.06.2024;996-0013;TUL;5
8A727948;24.06.2024;3179746-1;TUL;5
FBFBD36C;24.06.2024;MS24665-153;TUL;10
6B45B3FB;24.06.2024;S8990-010;TUL;10
9A7AFC33;24.06.2024;M83248-1-034;TUL;10
82C94B24;24.06.2024;R815505S3W;MYANM;4
82C94B24;24.06.2024;R815505-6;MYANM;4
EEFAE992;24.06.2024;3079013-01;MYANM;3
BFA39807;24.06.2024;3244871-8;MYANM;1
08CD9322;24.06.2024;C146440-2;MYANM;1
DAC111B2;24.06.2024;8260-123;MYANM;1
1B64E0FA;24.06.2024;105-003-2;MYANM;1
C4D66CEC;24.06.2024;102-003-11;MYANM;1
DB73E061;24.06.2024;7003360-946;MYANM;1
D9CBB2D5;24.06.2024;7003110-912;MYANM;1
67AA5945;24.06.2024;457400TC0812;MYANM;1
5D416F1E;24.06.2024;622-8973-001;MYANM;1
F641395E;24.06.2024;9599-607-14562;MYANM;1
82C94B24;24.06.2024;R815505-6;MYANM;6
DAC111B2;24.06.2024;8260-123;MYANM;1
D9CBB2D5;24.06.2024;7003110-912;MYANM;1
EE0FC542;24.06.2024;822-1113-021;MYANM;1
ce91efcf;24.06.2024;622-6521-011;MYANM;2
9786FB32;24.06.2024;ACP2531;MYANM;1
318c99af;24.06.2024;622-6263-003;MYANM;1
23d026dd;24.06.2024;4395153Y00;RJ;1
472A375C;24.06.2024;21435-00;FLYBAGHDAD;1
DC728BAE;24.06.2024;DK120-90;FLYBAGHDAD;1
543A944A;24.06.2024;251A2160-2;FLYBAGHDAD;2
A90E8BBE;24.06.2024;NAS1612-6;FLYBAGHDAD;1
9B6795CF;24.06.2024;024147-000;FLYBAGHDAD;2
08F85C3A;24.06.2024;G7404-124;FLYBAGHDAD;1
20079DD6;24.06.2024;M83248-1-123;NOR;16
e10120ad;24.06.2024;398908-3;BELKA;1
CBC140B2;24.06.2024;398908-5;BELKA;1
2CBB2868;24.06.2024;822-5404-001;SIBA;1
40F98E2C;24.06.2024;6355B0001-03;ISHAK;1
40F98E2C;24.06.2024;6355C0001-01;ISHAK;1
40F98E2C;24.06.2024;6355B0001-03;ISHAK;1
40F98E2C;24.06.2024;6355B0001-03;ISHAK;1
40F98E2C;24.06.2024;6355C0001-02;ISHAK;1
04DC4FFF;25.06.2024;6774E010000;AESHAM;2
3BD08047;25.06.2024;2243800-364;AESHAM;3
930F2294;25.06.2024;6774G010000;AESHAM;1
88549C8C;25.06.2024;D05A00;AESHAM;4
401be943;25.06.2024;2042M67P02;AESHAM;2
7BB432BB;25.06.2024;473957-4;AESHAM;2
A0B5D7DC;25.06.2024;822-1567-101;AESHAM;1
41D4C0AA;25.06.2024;930-2000-010;AESHAM;3
CA7943EB;25.06.2024;442369;AESHAM;2
0A6D65A4;25.06.2024;600-1;AESHAM;2
373DE5F8;25.06.2024;9700-C1A-BF23A;AESHAM;3
B76356F6;25.06.2024;3907130402;AESHAM;8
F78C4B81;25.06.2024;441921-5;AESHAM;2
02402051;25.06.2024;A346600A00;AESHAM;13
792400EA;25.06.2024;3888058-5;AESHAM;2
63EFCBD2;25.06.2024;1317M47G16;AESHAM;2
8E8F4531;25.06.2024;30903886;AESHAM;2
772E5742;25.06.2024;756A0000-06;AESHAM;10
08F85C3A;25.06.2024;G7404-124;AESHAM;1
48f041ae;25.06.2024;3876330-2;AESHAM;1
2686677E;25.06.2024;D717-02-001;AESHAM;17
A935BF5D;25.06.2024;MF20-004;AESHAM;9
5BA7570D;25.06.2024;3291556-3;AESHAM;10
042B69E2;25.06.2024;9105A0005-01;AESHAM;1
69EF3522;25.06.2024;822-0761-001;UTAH;1
5E1855AE;25.06.2024;78169-04;UTAH;3
5E1855AE;25.06.2024;78169-04;UTAH;3
5E1855AE;25.06.2024;78169-04;UTAH;3
5E1855AE;25.06.2024;78169-04;UTAH;3
5E1855AE;25.06.2024;78169-04;UTAH;3
5E1855AE;25.06.2024;78169-04;UTAH;3
5E1855AE;25.06.2024;78169-04;UTAH;3
D9CBB2D5;25.06.2024;7003110-912;UTAH;5
033859AF;25.06.2024;E57A000-00-000;UTAH;5
4bd37c5a;25.06.2024;305RAA1;UTAH;1
779CC654;25.06.2024;4091900-942;UTAH;3
779CC654;25.06.2024;4091900-942;UTAH;3
779CC654;25.06.2024;4091900-942;UTAH;3
D32900B4;25.06.2024;4086850-922;UTAH;3
250793C9;25.06.2024;H341ANM1;UTAH;4
13F4B483;25.06.2024;641121-1;UTAH;1
13F4B483;25.06.2024;1173T211;UTAH;1
FD2FEB43;25.06.2024;802300-14;SIBA;3
D2634826;25.06.2024;CH34817;UTAH;44
338FD63D;25.06.2024;65-32603-1;UTAH;1
0D7160F6;25.06.2024;65-68269-33;UTAH;1
972de0d9;25.06.2024;111RAA3;UTAH;1
972de0d9;25.06.2024;10-62010-21;UTAH;1
909FAB11;25.06.2024;90-10072-2;UTAH;1
BB2C87FD;25.06.2024;39-353;UTAH;3
34700632;25.06.2024;D72D93003-005;SIBA;14
4156A54F;25.06.2024;8184-1;WIND;2
276839DA;25.06.2024;0851HT-1;WIND;1
73022D42;25.06.2024;174692-N7;WIND;3
CA9CEA31;25.06.2024;976J498-2;NOR;1
CA9CEA31;25.06.2024;976J498-2;NOR;1
1C3E0EF2;25.06.2024;2206400-2;SIBA;1
65da87cf;25.06.2024;2116M20P02;777;1
E30167FF;25.06.2024;411N1281-4C;SIBA;50
B656F3FB;25.06.2024;7037620-813;SIBA;2
B656F3FB;25.06.2024;7036340-803;SIBA;2
B656F3FB;25.06.2024;7037620-813;SIBA;2
9A7AFC33;25.06.2024;M83248-1-034;RJ;1
689B545B;25.06.2024;967-0212-002;UTAH;2
9A7AFC33;25.06.2024;M83248-1-034;RJ;1
DBA32603;25.06.2024;70646A010001;CZ;1
55F05E98;25.06.2024;780B0000-01;RWI;1
A2738956;25.06.2024;M83248/1-011;CZ-H;2
4C6C2B32;25.06.2024;6600-2266;BELKA;1
8C11F096;25.06.2024;141A4810-56;NOR;1
B7A07EFC;25.06.2024;1J512-03600-000;AESHAM;5
7BDE28DC;25.06.2024;MC10-25-104;UZBEKISTAN AIRWAYS;2
CE0333D6;25.06.2024;QA07995;WIN;3
CE0333D6;25.06.2024;QA07995;WIN;3
08AD1E02;25.06.2024;E63340-00;CZ;9
AF86239E;25.06.2024;3214552-5;;
4CEFC6E8;25.06.2024;541674-4;ISHAK;1
9fa0a22e;25.06.2024;3117291-01;UTAH;2
9fa0a22e;25.06.2024;53335-01;UTAH;2
a9cf14d2;25.06.2024;HA915-3;TECHNIC;5
F2E31B56;25.06.2024;16736-105;AMG;1
A7330D06;25.06.2024;41F9003;UTAH;1
71BBD540;25.06.2024;3888449-2;UTAH;1
FA4C03FD;25.06.2024;A3-131-01;UTAH;2
38E3D8A9;25.06.2024;AS1591-06-0362A;UTAH;1
AB35FC0B;25.06.2024;P10-009-0001;UTAH;4
7ad605fc;25.06.2024;301-3100;UTAH;6
26B878F4;25.06.2024;777-1492-005;UTAH;4
69EF3522;25.06.2024;822-0761-001;UTAH;1
E8EF5ABD;25.06.2024;4086850-923;AESHAM;2
C08CD13B;25.06.2024;4006719-906;RJ;1
0C815F5B;25.06.2024;MS24665-155;FLUI;2
7A9839D6;25.06.2024;MS24665-88;FLUI;6
566BFDFE;25.06.2024;MS24665-300;FLUI;5
6589104B;26.06.2024;60827;AESHAM;3
B5A37432;26.06.2024;3880938-1;AESHAM;65
DD3931F9;26.06.2024;1708897;AESHAM;2
B662B1AD;26.06.2024;TAAI3-998211-01;AESHAM;5
D500ED22;26.06.2024;1151072-2;AESHAM;1
B1A7CFC5;26.06.2024;Z014H000333B;AESHAM;1
8F6F6D10;26.06.2024;14403-003C;AESHAM;1
5745b93d;26.06.2024;974540;AESHAM;7
BFB8BA9B;26.06.2024;24E507009G03;AESHAM;3
DBE6E6C8;26.06.2024;8061-532;SIBA;1
F3CB5B81;26.06.2024;8061-536;SIBA;1
F3CB5B81;26.06.2024;8061-536;SIBA;1
F3CB5B81;26.06.2024;8061-536;SIBA;1
F3CB5B81;26.06.2024;8061-536;SIBA;1
972de0d9;26.06.2024;111RAA3;UTAH;1
972de0d9;26.06.2024;10-62010-21;UTAH;1
584AD654;26.06.2024;1-002-0102-2090;UTAH;1
584AD654;26.06.2024;1-002-0102-2090;UTAH;1
584AD654;26.06.2024;S282T004-30;UTAH;1
584AD654;26.06.2024;1-002-0102-2090;UTAH;1
C684B729;26.06.2024;ED34A350;UTAH;3
A55D5B4F;26.06.2024;65C35322-1;UTAH;1
5D416F1E;26.06.2024;622-8973-001;UTAH;1
A83538F9;26.06.2024;80-178-03-88013;URA;1
45F0B28D;26.06.2024;971-4193-001;WIND;1
2e2c7830;26.06.2024;TLS755-01-0102A;URA;1
F81F11D1;26.06.2024;7514081-901;UTAH;4
EB474B03;26.06.2024;622-7998-003;UTAH;4
C43A5FF6;26.06.2024;21230-02AC;UTAH;1
3c6cd03b;26.06.2024;02N60052;UTAH;4
90B24EC2;26.06.2024;9259T2PPP;UTAH;6
9C5E40E3;26.06.2024;188-11079-990;UTAH;2
983891C9;26.06.2024;D434-56-001;WIND;1
22934BD5;26.06.2024;3-1674;AESHAM;10
994D5A48;26.06.2024;7002260-722;UTAH;1
F66AF24C;26.06.2024;16432;WIND;1
C43A5FF6;26.06.2024;21230-02AC;WIND;1
767d7361;26.06.2024;624018-1;WIND;1
8CC14987;26.06.2024;GM10503;WIND;1
CE0333D6;26.06.2024;QA07995;WIND;1
68289AE5;26.06.2024;161A1158-1;TECHNIC;2
1771bc5f;26.06.2024;161A1163-1;TECHNIC;4
A90E8BBE;26.06.2024;NAS1612-6;TECHNIC;6
E35E0ABA;26.06.2024;3800488-3;UVTA;1
0C888ED2;26.06.2024;600-75142-9;UVTA;3
507D4476;26.06.2024;0102ME2GE;AESHAM;1
930F2294;26.06.2024;6774G010000;AESHAM;1
8F6F6D10;26.06.2024;14403-003C;AESHAM;1
E7366D27;26.06.2024;14320-230-207;AESHAM;1
CBBBB4D3;26.06.2024;E21326000-1;AESHAM;1
B5A37432;26.06.2024;3880938-1;CRUISER PHIL;5
DD3931F9;26.06.2024;1708897;CRUISER PHIL;1
E3190D69;26.06.2024;9350127;CRUISER PHIL;3
DD3931F9;26.06.2024;1708897;AESHAM;4
DAC111B2;26.06.2024;8260-123;UTAH;1
B5677375;26.06.2024;304300-2;777;2
F7B37379;26.06.2024;S3225-905;WIND;100
CE0333D6;26.06.2024;QA07995;NOR;1
CE0333D6;26.06.2024;340-402-706-0;NOR;1
1A0228EE;26.06.2024;940-0351-001;RJ;1
2E9A9071;26.06.2024;066-01212-0301;RJ;20
F4F5231E;26.06.2024;071-01503-2601;RJ;10
45F72DC8;26.06.2024;071-50001-8102;RJ;20
2B1E7FBB;26.06.2024;65C31605-30;UTAH;3
92D39937;26.06.2024;C23102-497-005;UTAH;2
B5677375;26.06.2024;304300-2;SIBA;2
1B64E0FA;26.06.2024;105-003-2;UTAH;2
278a0d9c;26.06.2024;MS21902J4;URA;5
CE0333D6;26.06.2024;QA07995;UTAH;5
CE0333D6;26.06.2024;QA07995;UTAH;5
71BBD540;26.06.2024;3888449-2;UTAH;1
639211FD;26.06.2024;396498-2;K-MILE;1
C8516FD1;26.06.2024;MA30A1017;STAR 2;4
C8516FD1;26.06.2024;MA30A1017;STAR 2;4
649B1839;26.06.2024;340-001-816-0;UTAH;2
649B1839;26.06.2024;340-001-814-0;UTAH;2
649B1839;26.06.2024;340-001-816-0;UTAH;2
649B1839;26.06.2024;340-001-817-0;UTAH;2
9a28c698;26.06.2024;ALL488-101-0;777;1
2EFE0F60;26.06.2024;066-50008-0406;UTAH;2
A2738956;26.06.2024;M83248/1-011;NOR;2
9C948C5B;26.06.2024;A0696Y;777;1
B72ED7EF;26.06.2024;A0696;777;1
7c4481f8;26.06.2024;3876225-2;UTAH;1
31A8AB2B;26.06.2024;217K22-1;RJ;1
001CAE25;26.06.2024;382K02-1;RJ;3
001CAE25;26.06.2024;382K02-1;RJ;2
b53135c2;26.06.2024;4133801030;RJ;1
5D416F1E;26.06.2024;622-8973-001;ALLSERV;1
31A8AB2B;26.06.2024;217K22-1;RJ;1
001CAE25;26.06.2024;382K02-1;RJ;2
98501445;26.06.2024;R5303M1;SMART;1
f4a298a3;26.06.2024;2606672-4;BELKA;1
41F22254;26.06.2024;P199753;BELKA;6
EAEFD216;26.06.2024;4077880-982;SIBA;1
135265E8;26.06.2024;28B545-9;AESHAM;1
7a2a9292;27.06.2024;PPC1100-00;777;2
F3CB5B81;27.06.2024;8061-536;777;1
166B23C0;27.06.2024;327155-3;777;1
D0E731C3;27.06.2024;AW233030009-103;AESHAM;1
9ADCD153;27.06.2024;799801-4;UTAH;1
9fa0a22e;27.06.2024;3117291-01;UTAH;5
9fa0a22e;27.06.2024;53335-01;UTAH;5
39EA7945;27.06.2024;S9238412820000;UTAH;2
C401D4FA;27.06.2024;S5791203100700;UTAH;4
C401D4FA;27.06.2024;S5791203100300;UTAH;4
C401D4FA;27.06.2024;S5791203100700;UTAH;4
C401D4FA;27.06.2024;S5791203101100;UTAH;4
893E3450;27.06.2024;S5367800122802;UTAH;1
893E3450;27.06.2024;S5367800122802;UTAH;1
08CD9322;27.06.2024;C146440-2;UTAH;1
7ad605fc;27.06.2024;301-3100;UTAH;2
DF64ACB1;27.06.2024;5-89355-88;UTAH;1
AC078965;27.06.2024;NP158801-4;UTAH;1
AC078965;27.06.2024;SPSATR42-1-2-2;UTAH;1
AC078965;27.06.2024;NP158801-4;UTAH;1
AC078965;27.06.2024;SPSATR42-1-1-1;UTAH;1
AC078965;27.06.2024;NP158801-4;UTAH;1
AC078965;27.06.2024;NP158801-2;UTAH;1
356CB5E0;27.06.2024;DHE1148;UTAH;3
f0b0271d;27.06.2024;CT2542AG02;UTAH;3
62ACF486;27.06.2024;3810056-109;UTAH;2
54455261;27.06.2024;761574B;UTAH;1
C6BDE16A;27.06.2024;107492-6;NOR;1
C6BDE16A;27.06.2024;107492-6;NOR;1
2DB2B893;27.06.2024;E709-01-100;NOR;1
2DB2B893;27.06.2024;E709-01-001;NOR;1
AC078965;27.06.2024;NP158801-4;UTAH;1
356CB5E0;27.06.2024;DHE1148;UTAH;3
f0b0271d;27.06.2024;CT2542AG02;UTAH;2
08CD9322;27.06.2024;C146440-2;UTAH;2
7ad605fc;27.06.2024;301-3100;UTAH;2
39EA7945;27.06.2024;S9238412820000;UTAH;2
C401D4FA;27.06.2024;S5791203100700;UTAH;4
893E3450;27.06.2024;S5367800122802;UTAH;1
9fa0a22e;27.06.2024;53335-01;UTAH;5
825C3857;27.06.2024;141A4800-2;WIN;4
E30167FF;27.06.2024;411N1281-4C;777;35
2DDA0432;27.06.2024;80-207-01;TECHNIC;2
ABA0CCF4;27.06.2024;B372BAM0515;YAM;1
F050A4B3;27.06.2024;60-4983-3;AESHAM;1
09D7798E;27.06.2024;60-4791-3;AESHAM;1
9c327a9c;27.06.2024;018550-000;STAR 2;1
494BCEAF;27.06.2024;8001006Y00;BEAUTIFUL;1
41F22254;27.06.2024;P199753;UTAH;2
7627E68B;27.06.2024;3045776-01;POLAR;1
7627E68B;27.06.2024;3045776-01;POLAR;5
9777622A;27.06.2024;3000-46-29;UTAH;1
c783d7da;27.06.2024;3530-0121-01;URA;1
13305DE3;27.06.2024;51090414-1;UTAH;1
13305DE3;27.06.2024;51090414-1;UTAH;1
E7C5CE6F;27.06.2024;155012-12-21;UTAH;1
E7C5CE6F;27.06.2024;155012-12-21;UTAH;1
B92661C1;27.06.2024;194270-3;UTAH;1
B92661C1;27.06.2024;194270-3;UTAH;1
41D4C0AA;27.06.2024;930-2000-010;UTAH;2
10DDC7D6;27.06.2024;930-3000-001;UTAH;1
4AD72CC4;27.06.2024;745-3000-515;WIND;1
656E2F5A;27.06.2024;31073-110;SMART;1
F9604729;27.06.2024;251A1240-3;UTAH;1
C2C14C7A;27.06.2024;30903898;RWI;1
138EEA2F;27.06.2024;3888210-1;UTAH;1
138EEA2F;27.06.2024;CH31824;UTAH;5
B12C2229;27.06.2024;446518-1;TUPAK;6
BC5EAD4C;27.06.2024;312BS101-1;SMART;1
FA4C03FD;27.06.2024;A3-131-01;NOR;1
D4E78F9E;27.06.2024;622-9302-004;UVTA;1
0270c69c;27.06.2024;8396-5;UVTA;1
F9798CF6;27.06.2024;17008-115;UVTA;1
1E6081AF;27.06.2024;MS24665-132;FLUI;10
7552A968;27.06.2024;MS24665-304;FLUI;16
8F6F6D10;27.06.2024;14403-003C;AESHAM;4
595A5C5C;28.06.2024;G7403-03;UTAH;1
f4a298a3;28.06.2024;2606672-4;UTAH;5
f4a298a3;28.06.2024;2606672-4;UTAH;5
7552A968;28.06.2024;MS24665-304;UTAH;50
40F98E2C;28.06.2024;6355C0001-01;WIND;1
40F98E2C;28.06.2024;6355C0001-02;WIND;1
40F98E2C;28.06.2024;6355C0001-01;WIND;1
40F98E2C;28.06.2024;6355C0001-01;WIND;1
40F98E2C;28.06.2024;6355B0001-03;WIND;1
0818f5cf;28.06.2024;AMBK4-4015;777;1
9BF2297A;28.06.2024;773288-10;AZR;3
CBC140B2;28.06.2024;398908-5;UTAH;1
6826B60D;28.06.2024;26V10TT4B01;UTAH;2
6826B60D;28.06.2024;26V10TT4B-01;UTAH;2
8438BC7A;28.06.2024;174101-02-01;UTAH;2
4E2DF514;28.06.2024;166891-01-01;UTAH;2
EF09B5CD;28.06.2024;622-5132-633;UTAH;2
977AF68D;28.06.2024;2012-1;NOR;1
22934BD5;28.06.2024;3-1674;AESHAM;1
8C703BA9;28.06.2024;8063-208;UTAH;1
8C703BA9;28.06.2024;8063-214;UTAH;1
8C703BA9;28.06.2024;9368M57P21;UTAH;1
8C703BA9;28.06.2024;8063-214;UTAH;1
7552A968;28.06.2024;MS24665-304;UTAH;30
19D70A4D;28.06.2024;822-1710-002;UTAH;1
CA65C30A;28.06.2024;TRSG60E75R1-148;RJ;1
CA65C30A;28.06.2024;TRSG60E75R1-148;RJ;1
CA65C30A;28.06.2024;TRSG60E75R1-148;RJ;1
F6D02A0A;28.06.2024;2-7680-2;777;1
1A1A96F8;28.06.2024;2-8041-1;777;1
85A398B4;28.06.2024;2-8020-27;777;1
BBF43381;28.06.2024;10037-0750;WIND;1
CF2D4D32;28.06.2024;AR4714-11;WIND;1
623F2C93;28.06.2024;7034057-1902;SIBA;1
BB87F0A7;28.06.2024;R1040900-004;UTAH;1
49587BD1;28.06.2024;158300-101;WIN;1
C64CE638;28.06.2024;3214960-3;UTAH;1
62E71DEE;28.06.2024;61-0478-9;POLAR;7
DFD0B699;28.06.2024;143A8335-1;TECHNIC;16
B05133B6;28.06.2024;143A8333-8;TECHNIC;43
7552A968;28.06.2024;MS24665-304;TECHNIC;1035
7187158C;28.06.2024;15-0712-12;TECHNIC;2
ECC392E5;28.06.2024;NAS1523AA4R;TECHNIC;5000
2334AB7C;28.06.2024;7003974-606;UTAH;1
2334AB7C;28.06.2024;7003974-609;UTAH;1
135265E8;28.06.2024;28B545-9;ISHAK;1
1E47BCCE;28.06.2024;103-003-2;BEAUTIFUL;2
72004444;28.06.2024;622-2363-001;BEAUTIFUL;1
DC728BAE;28.06.2024;DK120-90;UTAH;1
66e3d84d;28.06.2024;214W3220-3065;AESHAM;2
CE6EAE5E;28.06.2024;4951542;AMG;1
1E6081AF;28.06.2024;MS24665-132;URA;1000
98501445;28.06.2024;R5303M1;SMART;1
19D70A4D;28.06.2024;822-1710-002;ISHAK;1
4CB7CB82;28.06.2024;149A7661-58;UTAH;1
3F99AF4B;28.06.2024;MS20995C32;TECHNIC;40
FBFBD36C;28.06.2024;MS24665-153;TECHNIC;10
F7F95FBB;28.06.2024;170-14458-990;UTAH;2
373DE5F8;28.06.2024;9700-C1A-BF23A;BELKA;1
66e3d84d;28.06.2024;214W3220-3065;AESHAM;1
972de0d9;28.06.2024;111RAA3;UTAH;1
972de0d9;28.06.2024;10-62010-21;UTAH;1
82ECBEF7;28.06.2024;3A226-0008-01-1;WIN;1
FC96056C;28.06.2024;ACP2788AF01;FLUI;1
DD3931F9;28.06.2024;1708897;AESHAM;1
85B38DAE;28.06.2024;147240-1;TUL;1
B11E1873;28.06.2024;996-0013;TUL;2
FA420BE6;28.06.2024;3609088-1;TUL;4
8A727948;28.06.2024;3179746-1;TUL;6
180723CC;28.06.2024;M83248-1-227;TUL;12
536BD2AA;28.06.2024;MS24665-302;TUL;12
6B45B3FB;28.06.2024;S8990-010;TUL;1
433AA773;28.06.2024;MS24665-134;TUL;1
964F26E8;29.06.2024;822-1604-151;AESHAM;1
241365B5;29.06.2024;822-1604-152;AESHAM;1
65EFE443;29.06.2024;48114-1030;UTAH;1
4156A54F;29.06.2024;8184-1;UTAH;1
3748DF8A;29.06.2024;K100-140-001;UTAH;1
40F98E2C;29.06.2024;6355C0001-01;WIND;2
40F98E2C;29.06.2024;6355C0001-01;WIND;2
40F98E2C;29.06.2024;6355B0001-03;WIND;2
40F98E2C;29.06.2024;6355C0001-01;WIND;2
40F98E2C;29.06.2024;6355C0001-02;WIND;2
04d43cd3;29.06.2024;9992M86G08;777;1
2C2D5A53;29.06.2024;8450B2;SMART;1
2DDA0432;29.06.2024;80-207-01;AESHAM;1
FBFBD36C;29.06.2024;MS24665-153;TUL;20
566BFDFE;29.06.2024;MS24665-300;TUL;20
9A7AFC33;29.06.2024;M83248-1-034;TUL;10
790E0144;29.06.2024;1700064F;WIND;1
49DCB21B;30.06.2024;727-1154-02;AESHAM;1
4CEFC6E8;30.06.2024;541674-4;WIND;1
FC643822;30.06.2024;6773F010000;AESHAM;1
15D75295;30.06.2024;20499005;YAM;3
811ACC65;30.06.2024;34100005-1;YAM;1
35602B4E;30.06.2024;60592-201;YAM;2
A8AFFA86;30.06.2024;PPC1200-00;YAM;3
F3CB5B81;30.06.2024;8061-536;YAM;1
2DDA0432;30.06.2024;80-207-01;777;1
792400EA;30.06.2024;3888058-7;AZR;5
792400EA;30.06.2024;10-617075-6;AZR;5
792400EA;30.06.2024;3888058-7;AZR;5
CF2D4D32;30.06.2024;AR4714-11;YAM;1
BECC8ED3;30.06.2024;81000-37602;UTAH;1
C8516FD1;30.06.2024;MA30A1017;777;100
C43D34AA;01.07.2024;8055515-4501;IRA;1
FE81970E;01.07.2024;C13042AA04;IRA;1
00356524;01.07.2024;3604524-54;UTAH;3
00356524;01.07.2024;3604524-29;UTAH;3
1C3E0EF2;01.07.2024;2206400-2;UTAH;2
84786DB0;01.07.2024;D5237200220400;SIBA;4
